text,humor
"House of Representatives backs broader North Korea sanctions, after nuclear test ",False
 U.S. House of Representatives approves legislation to broaden sanctions against North Korea,False
Pentagon says two Navy boats in Iranian custody ,False
NFL panel recommends Carson for proposed L.A. stadium:  ,False
White House seeking the return of Navy personnel in Iranian custody: ,False
MORE: Iran has two U.S. Navy boats in custody and has told the U.S. the crew will be returned promptly: U.S. official,False
Looking ahead at Obama's final SOTU:  ,False
" White House says is working to resolve situation with Navy boats in Iranian custody, wants personnel returned to normal deployment",False
NFL panel recommends Carson over Inglewood for proposed L.A. stadium ,False
New York jury hears claim GM concealed ignition switch defect ,False
"NFL committee appears to favor Carson plan backed by San Diego Chargers, Oakland Raiders over St. Louis Rams plan.",False
NFL poised for L.A. move after 20 years of hard bargaining with cities. ,False
Obama voices regret for failing to unite Washington as he prepares for State of the Union:  ,False
Rupert Murdoch's engagement to Jerry Hall sparks plenty of social media snark:  ,False
Supreme Court strikes down Florida death sentence process ,False
"""El Chapo"" tried to trademark his name before he broke out of jail:  ",False
The Powerball jackpot is the largest-ever U.S. lottery prize at $1.5 billion:  ,False
Republican Rubio authors Senate bill to curb Cuban immigration benefits ,False
The 'heartbreaking scenes' aid workers witnessed in the starving Syrian town of Madaya:  ,False
John Edwards among lawyers vying for lead role in Volkswagen suit:  ,False
Oil slump nears $30 a barrel mark on unabated output ,False
Fears of illiberal Central Europe axis may be overblown ,False
Media mogul Rupert Murdoch and former supermodel Jerry Hall plan to tie the knot:  ,False
The last of five teens accused of raping woman in Brooklyn playground taken into custody:   ,False
"A look at the day around the world, in   ",False
Mexican kingpin 'Chapo' tried to trademark his name -local TV ,False
Most victims of Istanbul suicide attack were German tourists:  ,False
"Four teens charged in New York gang rape, fifth is sought ",False
" Powerball payout hits $1.5 billion, world's largest ever for a single winner",False
 Cook County Jail in Chicago on lockdown after 18 percent of guard shift absent: local media,False
Did North Korea fake its sub-launched missile test?  ,False
Rupert Murdoch announces his engagement to former supermodel Jerry Hall:  ,False
 Images from the scene after a suicide blast kills at least 10 people.  ,False
'Affluenza' mom expected to be released from jail:  ,False
Turkey's prime minister says suspected bomber is a foreign member of Islamic State. ,False
"Shares, oil recover as Europe shrugs off China money market surge ",False
Billionaire Lasry's fund not reporting asset levels:  ,False
"Israeli soldiers kill two Palestinians, one an alleged stabber ",False
Erdogan says Syrian suicide bomber thought to be responsible for Istanbul attack:  ,False
Mother of Texas 'affluenza' teen expected to be released from jail ,False
"Biden says he's not surprised Sanders ties Clinton in Iowa, NH, polls ",False
 Most of those killed in Istanbul blast were German citizens - Turkish officials,False
"Sanctions impact on Russia to be longer term, U.S. says ",False
"At least 51 killed in attacks in Iraqi capital, eastern town ",False
Oil steadies below $32 as investors book profits:  ,False
"Madaya, Syria residents ""skinny, tired, severely distressed"" WHO official tells Reuters  ",False
Blast in Istanbul tourist district kills at least 10 people:  ,False
 Turkey's Erdogan says Syrian suicide bomber believed responsible for blast in Istanbul square,False
Icahn buying up Time Warner shares: sources -  ,False
"Ten dead, fifteen wounded in Istanbul blast: governor's office:  ",False
"Mobile clinics, medical teams needed in Madaya: WHO official tell Reuters ",False
North Korea faked sub-launched missile test footage: analysis -  ,False
"Rupert Murdoch, Jerry Hall announce engagement:  ",False
"Several dead, wounded after blast in central Istanbul: Turkish TV -  ",False
" Istanbul governor's office says 10 killed, 15 wounded in Sultanahmet explosion",False
Turkish police seal off historic Istanbul square after blast: ,False
Wanda goes to Hollywood: China tycoon's firm buys film studio Legendary for $3.5 billion  ,False
"Several dead, wounded after blast in central Istanbul: Turkish TVs ",False
" Several dead, wounded after blast in Istanbul - Turkish TV",False
"Oil prices tumble 3 percent to just over $30, traders bet on more falls  ",False
"Obama's last State of the Union to set final goals, promote legacy  ",False
Mexico says Sean Penn meeting was 'essential' to finding kingpin Chapo  ,False
"Mother of Texas 'affluenza' teen posts bond, set for Tuesday release ",False
"China seeks to stabilize yuan, stocks still fragile  ",False
"Asia stocks wary as China concerns remain, oil drops  ",False
Judge authorizes search after scent of slain Virginia woman is found  ,False
 Billionaire Lasry's junk fund stops reporting asset levels amid turmoil  ,False
Seven candidates qualify for Thursday's main presidential debate  ,False
Muslim woman's silent Trump protest was far from spontaneous  ,False
China's Dalian Wanda buys control of Legendary Entertainment in $3.5 billion deal ,False
Clinton seeks surcharge tax on wealthiest tier of Americans ,False
Seven candidates qualify for Thursday's main U.S. presidential debate ,False
Central American immigrants scramble for options to deportation by U.S. ,False
Aid convoy reaches starving Syrian town of Madaya ,False
 About 15 state attorneys general join probe of health insurer mergers.  ,False
A timeline of GM's faulty ignition switch:  ,False
"Judge lowers bond for 'affluenza' mom from $1 million to $75,000:  ",False
"A look at the last 24 hours around the world, in   ",False
"""He made 'Blackstar' for us, his parting gift.""  ",False
Obama to make good on Guantanamo pledge: White House chief of staff ,False
What are the Powerball odds? A  $2 ticket has a one in 292.2 million chance of winning: ,False
 U.S. stocks finish higher in late rally after sliding as much as 1 percent  ,False
"Scent of Virginia student found in apartment of man charged with murdering her, witness says  ",False
Slain Virginia student's scent found in suspect's apartment: witness ,False
U.S. Powerball fever grips ticket buyers with prize at $1.4 billion ,False
A timeline of GM's faulty ignition switch saga:  ,False
 A look at the elaborate outfits that shaped David Bowie's pop personas.  ,False
" Islamic State claims responsibility in online statement for ""twin"" attacks in Iraqi town that killed at least 20 people.",False
George Washington University rescinds Cosby's doctorate ,False
NYPD searching for the last of five suspects in Brooklyn playground rape:  ,False
North Korea holding U.S. citizen for allegedly spying for South Korea: CNN  ,False
What we know about the hours leading up to 'El Chapo's' capture:  ,False
"At least 48 killed in attacks in Iraqi capital, eastern town ",False
Oscar Pistorius files papers to appeal conviction for the murder of his girlfriend:  ,False
How North Korea developed a nuclear weapons program despite poverty and sanctions:  ,False
Watchdog report finds efforts to combat illegal gunrunning from the U.S. to Mexico stumbles  ,False
Two of five suspects in Brooklyn playground rape turned themselves in:   ,False
 Oscar Pistorius files papers to appeal his murder conviction: family spokesperson,False
Teenager says attack on Jewish teacher was for Islamic State: prosecutor ,False
“David Bowie” collection of Twitter reactions:  “,False
" U.S., Mexican efforts to battle gun trafficking falter - GAO ",False
Mexico starts extradition process for drug lord 'El Chapo' Guzman:  ,False
Turkey unsettled by 'anti-Islamic' messages in U.S. presidency race: minister ,False
A look back at the life and career of legendary rock star David Bowie:  ,False
North Korea holding U.S. citizen for allegedly spying: CNN -  ,False
"Obama, in State of Union speech, to draw contrast with Republican 'gloom':  ",False
"EU's Mogherini: no set date for dropping Iran sanctions, could be soon ",False
Jury selection to start in second Freddie Gray death trial ,False
"Aid convoys depart for besieged Syrian town, villages: Red Cross ",False
Dutch push intelligence sharing after missed signals in Paris  ,False
North Korea holding U.S. citizen and Canada pastor: CNN ,False
Putin says he wants global cooperation against terrorism: Bild  ,False
"Detroit's auto industry is changed, but not as Washington planned  ",False
David Bowie dies after 18-month battle with cancer  ,False
Naturalized American says detained in North Korea for spying: CNN ,False
David Bowie dies after 18-month battle with cancer - Twitter account:  ,False
'The Revenant' and 'The Martian' take top Golden Globes  ,False
Drug lord Guzman closer to U.S. trial as Mexico starts extradition process ,False
"China guides yuan higher, stocks fall anyway  ",False
Five things the U.S. stock market is worried about after last week's rout ,False
General Motors to face trial over recalled ignition switch ,False
U.S. releases video it says shows Iranian rockets near American warships  ,False
Canadian pastor held in North Korea labor camp digs holes alone: CNN  ,False
Asia shares fall sharply amid China confusion  ,False
Two suspected of raping woman in N.Y. playground give themselves up ,False
U.S. may deploy more strategic assets to Korean peninsula: South Korea ,False
Kohl's exploring taking itself private: WSJ  ,False
U.S. crude oil prices drop over 2 percent as market loses faith in rebound  ,False
"VW CEO says new catalytic converter could fix 430,000 U.S. cars ",False
